"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"深圳市米亚特科技有限公司","M41跨境爆款超长续航无线蓝牙耳机 低功耗入耳式降噪TWS蓝牙耳机","¥25.00","https://detail.1688.com/offer/775645156936.html","https://cbu01.alicdn.com/O1CN01bx5ihv2KQs9r74YTH_!!2216960229552-0-cib.jpg","107","87.74%","87.74%","93.94%","0%","0%","","4.0","29%","4.5","2.0","3.0","5.0","4.5","一人有限责任公司","1年","生产厂家","广东 深圳市龙岗区 深圳市龙岗区","中国广东深圳龙岗区横岗街道华侨新村社区荣德时代广场A3309","13189509860","3000","2018/07/15","1600m²","51 - 100 人"
"宁波思壮光电科技有限公司","LED钥匙扣灯 迷你开瓶器手电筒 实用小礼品手电","¥0.80","https://dj.1688.com/ci_bb?a=4815&e=mGYFzlz1jPBcVvYRuhwAbeYqOtq2tPyFfY1KXO1J0mcNt0HuClfTveghiQXMbJ4mJdoikvGA.CHWgNUN6JLaaOhTCKSDw42wrnKAIPmkNid8hTDFiLBZuXcA09idzdohbMIZ-eSxAuZow0NXU64s7x4CI.mdvbm64SwgJd89SjwyV7eTlRZHv-F1K7UyM.xyYDP.Wwrvl19a53BUPoYWaHO.e7Ic50VmO7da3euZCN7yBPpd3BrX.wElpsfDxDy3UeGUlUyD1HGP6Cx8g.H5qtZZDGc8KR.Eq6nLzijG4yqJ0v9mj3zucIPWpM1buBWXF0ghJhRwMa0CcvcQndLkUYAcTtbWs1TNAcxsmk2dY3M-3qPIaAUEW6u4jTozrX30HDRqYFuSGNqRsVYuvzD2N0UqRV2mzeF.nhHCS27SS2xZzQmeB6wQ9RtqYUmRuRCeVeAEuSBkzuNdnBypgRKwDEdZtIqCX1YPlqxFBYWHzpHN6BPPH4COP6qI4hZAGQQyy06ZZT4HaFkf79iEKlBV.rFXbXEHzlizkum5C.Ymb2oj67LsppzpFkIc84meKnRY8RRU98Nu3xn5PzZGQWCYizw0KcN2de666.M2C87VTGJzltueHTP.6UA-FyvIJc9zCVUcvS2ISeLYHaQQbFRj7n2uck7JcifzFZuV8thmXZ8cVprExj8CEsacl4C-sG5LHFaaxMY.AhK4FKT1ZlGXHgVnFlMI0fFwlyyBWiwpjwkIqnhEcYWB4yXfz2ZgbRzfnH1nz2tGPzrPVBvONQRKlhWW2FeezX8Q26dLgOIGHhtGTibtHa7A9Th9NjS3NilhLtRDeChjKDeizlbfyfXuZRoqe.eLRIaitMOpIK860Pvqv7341PR02eplFsnucNcG-eKcMXk4cCkIWUXEvYTngfp1h--OYaG-ZK6DpJI69SqIHFZhEHpo9y6HxBGIy1xp.pLImPUFGfEFdPR--iB.b0tuDKLqdtNB6Utm-1-CAiKpQN6l90zEnpmyDeAD.tP9.P96MmTAqRJHaJkCD6.hY5jTS5R0HAPqwYjqtFudORZJVdVps0Wivnt0izji4aNfUgCtXyppkZaxubslLOsDqV4aDgC26EHRmNNLlHQcA-oD9fsP1Uu8K0y2OY1mNsGZxh-eOY26UE7q4kfu4MmQ7vi5xVjatThodEnDhTIXXFdnMOuOaYh3RRWShcBTxdZ2TLY5jWY2wZmNS9VdSUQm8AoDSt3ut11JSPRBwQZIS3YrX-peWTCHXpjTS5R0HAPqaAFWufnojKrex2AfD-JmVYrgtniANrNRFDoQ5UySUPymZr6eU6XQoyFb2NMehq6NgcC7PkAfe23alnEMjTwcOzfwr2WlOX2VnFmFlYvVsm9ACNEo8DePi9Ju3tegeW6i&v=4&ap=4&rp=4&idx=18","https://cbu01.alicdn.com/img/ibank/2277761342_745301214.jpg",,"0%","0%","50%","0%","0%","","4.0","0%","5.0","5.0","5.0","5.0","2.0","有限责任公司(自然人投资或控股)","12年","生产厂家","浙江 余姚市 余姚市","中国浙江宁波余姚市凤山街道同光村","13335841612","3000","2006/05/31","10000m²","51 - 100 人"
"深圳市魔耳欣科技有限公司","跨境爆款tws无线蓝牙耳机机甲风蓝牙耳机M41游戏无感延迟超长续航","¥32.30","https://detail.1688.com/offer/736385346045.html","https://cbu01.alicdn.com/O1CN01lzkt6j1KsLg6ldKXm_!!2208188761219-0-cib.jpg","824","96.13%","96.34%","84.29%","1.46%","0%","","4.0","54%","3.0","2.0","4.0","5.0","3.0","有限责任公司","4年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳福田区华强北街道福强社区华发北路5号龙胜手机市场1层1号AB座1B36","15018811117","10000","2019/04/27","1800m²","101 - 200 人"
"深圳市杰创联盈科技有限公司","跨境爆款M41无线蓝牙耳机超长续航 入耳式金属机械降噪耳机华强北","¥30.00","https://detail.1688.com/offer/743190707307.html","https://cbu01.alicdn.com/O1CN01Tcs53X1PbTAlSJEEo_!!2216670581859-0-cib.jpg","7","71.43%","71.43%","75.32%","0%","0%","","4.0","43%","5.0","5.0","4.0","5.0","3.0","有限责任公司","1年","生产厂家","广东 深圳市 深圳市","中国广东深圳福田区福田街道福田社区福田村大门坊121-1号602","13692203364","3000","2019/09/11","300m²","5 - 10 人"
"达米克斯电子(深圳)有限公司","跨境新品私模M41机械科技无线蓝牙耳机降噪低延迟TWS蓝牙双耳工厂","¥33.00","https://detail.1688.com/offer/720304292712.html","https://cbu01.alicdn.com/O1CN01nLn1Dx1iQSJ3fNOlX_!!2215893964407-0-cib.jpg","233","91.24%","89.9%","77.27%","0%","0%","","4.0","66%","3.5","5.0","3.0","5.0","3.0","有限责任公司","1年","","广东 深圳市 深圳市","中国广东深圳福田区华强北街道福强社区华发北路5号龙胜手机市场1层1号CD座F25","15322888049","3000","2023/05/21","",""
"深圳骐贰创新科技有限公司","蓝牙耳机入耳式无线电竞触摸m10蓝牙耳机tws跑步运动长续航f9耳机","¥7.80","https://detail.1688.com/offer/775613904107.html","https://cbu01.alicdn.com/O1CN01mL18c01zOU5xeqztP_!!2215430386704-0-cib.jpg","1692","93.16%","74.02%","83.22%","1.54%","0%","供应商","4.0","61%","2.5","2.0","4.0","4.0","2.5","一人有限责任公司","2年","生产厂家","广东 深圳市 深圳市","中国广东深圳龙岗区坂田街道杨美社区龙景小区2号一单元七层703","19047104265","15995","2021/04/18","200m²","5 - 10 人"
"深圳市龙岗区坂田雅之星贸易商行","超长续航新款跨境电竞无线蓝牙耳机工厂运动机甲炫酷游戏耳机商务","¥14.88","https://detail.1688.com/offer/769014458654.html","https://cbu01.alicdn.com/O1CN01CLWXMx25QfjldMSSr_!!2217049417521-0-cib.jpg","228","98.52%","98.52%","47.5%","0.44%","0%","","4.0","10%","3.0","3.0","5.0","5.0","2.0","个体经营","1年","","广东 深圳市龙岗区 深圳市龙岗区","中国广东深圳龙岗区坂田街道岗头社区雪岗北路104号","13622224541","3000","2015/03/24","",""
"义乌市润东汽车用品有限公司","户外汽车应急启动电源车载充气一体机电瓶紧急多功能搭电宝打火线","¥67.00","https://dj.1688.com/ci_bb?a=4815&e=yvaOaOZ2aLdcVvYRuhwAbeYqOtq2tPyFfY1KXO1J0mcNt0HuClfTveghiQXMbJ4m3asHP5Oy6rXif5hXw41T7E1jSb1vuuFWPJqw-DJBKWYpZ-Rk5H8-8zzggLnN4owY-BfKaVsqxBlxPt9J9iTPKJZQJSauSdE.SHWMIcIevC6LYxJxdILPo.wt0TJMTHNMVIlmhG4Hln0a91YwTy6Hb8dmaI5p.G4L5b0Xp4JUYwl9mty3HPD9tOHzqzwzbnce-g.ZJ9wCRQ2JoR6H6THYoXIxdgs9-cE9gORBpuxJyErnswXbBKVXKmaP2J0JseVkCDEPRzZgxUQSlRhbVTP6tP2RS.jPH9IX6aMammAE0wrNliImiACfLGqpIymA2JCpFcU6sVwUctazkqI0mJo9ULQxCynPbzMKhnBIwrwzzG9BLC8BIlnIrv2Z5UFaEzUphBg1vJ6KsRnHMesMqA5ZrVnUGgHuesihDuDMgK5aNQg0PJFyAH1BRSAOIie3cbuCbbBhGn1n-FQpIGmeDWnT4VwNhrMfNmDpR6YNc9xsBIyziOvooPmd7MnwS7QfxF5JnBqbqFzGPOIK5EMHnQ5CAtgEmBKPosMmJxfnIBptkbR09tCNHsyJl9T1vff52D2dyEcBi9Xx6kKXn5Oja0NadUgq.ZKbO9GTuTZofEIU8YMaKnv3i0SGonyjOubXj7VM8k0KsuDKPFVbLDZ2E87pe.6IbjNCd3LtT0czTr4xktj6bElYPN.56Xc7j.U5249bK1FRk66KN0BmFYUjVW151jDuflVTQiMe0znWtCfRY1NCc.SPYleJx58oSv-LUTxAbrVBnCgdMKXGRfSqr1xRrvtZunm5sNHgj6jDW.F0XOXMEPjGyveki.UOpRz3kR7OixXnt4Bxkh.7.kxQHdyFzzgaqnHtg1pTjzOJ9K0412KrGCtVir0Yrz-lfkmdoZ0Sc9OlzFJY1CCclmaHNBn2LXCR5mK-FnjlU3K8mrUP7sQdxk.rBs5dtySQ.K-f3R8-FcCluoSheH38T1OIn1gYBt4v4nc.tNVt.YHehG1OQG8xGljvX4xmcsN41X999262uurZ68KEJB033D0HnZhkW8U17QCoekQa3i.idz-01W12mHVqQWe13Ub92enT9XHmE9YLNh-Y-B6Oz2zgk18Cj7MjrME9oVFu7OGqFUm6oI7eL-J3P7TVbdfUsmDk5VppMRpY71-MZnLsO.28iKy1O2Gaq0OMKbi-zXQ4n0H9N5oK2ZR2zlGqWNtp5eSAn.t67coQZsJLClr7mNOmW22NwXHbc2ZDF.mXcBynIujH-XEyf1SzBtug8iW6D4wf4AOBeGZxft87QSKF6ZAnaErCnV4nqmur-O1OkrwW3AeeO9qd3O2L.M8E4Q__&v=4&ap=3&rp=3&idx=12","https://cbu01.alicdn.com/img/ibank/O1CN01sdqbpv1ztAfoNs13L_!!987936771-0-cib.jpg","11241","89.7%","88.58%","78.44%","0.37%","0%","agency","4.0","66%","3.5","3.0","3.0","4.0","2.5","有限责任公司(自然人投资或控股)","17年","生产厂家","浙江 东阳市 东阳市","中国浙江金华义乌市福田街道长春三区22栋6号一楼(自主申报)","","15985","2016/10/26","7000m²","101 - 200 人"
"深圳市蓝兴欣科技有限公司","跨境新款降噪真无线入耳式蓝牙耳机tws5.3数显机甲风电竞游戏耳机","¥20.00","https://detail.1688.com/offer/691012370850.html","https://cbu01.alicdn.com/O1CN01CAbblA1IBdRFlg2w7_!!2919910855-0-cib.jpg","719","93.84%","94.1%","92.79%","0.42%","0%","供应商","4.0","55%","3.5","0.0","4.0","4.0","3.5","有限责任公司","8年","生产厂家","广东 深圳市 深圳市","中国广东深圳龙华区福城街道福民社区福前路盛景源工业园东区8号301","18938642938","16000","2015/06/15","2000m²","11 - 50 人"
"深圳市龙岗区坂田雅之星贸易商行","爆款新品超长续航跨境无线蓝牙耳机入耳式电量显示低延迟电竞耳机","¥14.88","https://detail.1688.com/offer/769036578001.html","https://cbu01.alicdn.com/O1CN01HZlrCG25Qfjo7UWPl_!!2217049417521-0-cib.jpg","228","98.52%","98.52%","47.5%","0.44%","0%","","4.0","10%","3.0","3.0","5.0","5.0","2.0","个体经营","1年","","广东 深圳市龙岗区 深圳市龙岗区","中国广东深圳龙岗区坂田街道岗头社区雪岗北路104号","13622224541","3000","2015/03/24","",""
