"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"深圳市福田区浩霖图科技商行","JBL W200TWS 真无线蓝牙耳机入耳音乐运动重低音通话游戏耳塞适用","¥48.00","https://detail.1688.com/offer/762968755507.html","https://cbu01.alicdn.com/O1CN01HWeLZa1cwA6UKG4mh_!!2215948553664-0-cib.jpg","479","92.5%","90.93%","48.41%","0.84%","0%","","4.0","75%","2.5","2.0","4.0","5.0","1.0","个体经营","1年","","广东 深圳市 深圳市","中国广东深圳福田区园岭街道红荔社区园岭一街3号园岭新村56栋103","13286661519","3000","2023/03/12","",""
"东莞市捷致模具科技有限公司","适用于华为Freebuds4/4E耳机保护套 透明TPU蓝牙硅胶壳收纳包","¥2.19","https://dj.1688.com/ci_bb?a=29979&e=dGx0UCZ3r9gKTvZMEqzCNTlfc0YW945Qe8qVp3qSRhAhQsHkDQ8YS5SUK6t1UgJwKzA0aXNglZurgI.aqeAiBCv8hJtMVGpy02uda0mIJMeoYldGiBsOf.OyB9u9o33JPvd8aEGedvV.QRA1X6JGbJ1aluZBU8X7V2LHaJ3fkXY9SyD5HgQIMAk7yMbX26uNMhXIHWEUS0e2TGzX0rr0kDGyg0lj7ceNkmg5RJLdl-rER-epUVvi3-pbDPT6xLElOJlYEAHYVpXpBtEDTN3qZqSW9xaEmbhP5l4XlgA3L0VkpHcC7Lu-OYGyNt-QnbgvpXTM.tIw1Y5e-fu8bWOUY7aA-uRMXBjj3.ykFoKbhrH7wNTah4opAR15k83zjOxG0FRFF-06abwi1HrNqzs0dSOcJjkmuQl1uKvREUJOBqBbRIRgoYCKW51aluZBU8X7jIpcuf6REAevfmYbk996hrslMT1.ZMO8e6.ZqoZqSVZP8sAeWqrww9a5dgj54yw5yXsySRONevawb4KD21pzb-6LC2SkBReBpBHHkzdAV1qCK.GlJf4tnkMz2IWrdKpbRKgfcpV.06xsW2KNsN2cS8WQk8nQIVEw4IJJBJvsz3yD-glNU3AgprnEpuhZ-bRdakhzPQfEyDE4bv6Xn4AxRLP3LZ0fPRz9OG7-l5-AMUR2cJKgjdYa1qhgl21mtkZ6Ahkh.qexU7BH2zD0SmONIOyvkVdtWD0jHofUcffKB2fW3GjJNScfyvXPNL1CTtyULjpKm-1MmvrGr3-Oj1Ro-UWQg9x1.QeXKdPRvpEzDET2b2HaTP.tA87RQ7EP2yMiodJ0ifjF2T4APcJpUMCPvm3MoeR1z6yJsIPmh9qLsBDtVA1XG.TNBurAM590MM0urU8LTjBoRJofBNgHP.ATLsja7Fw9jpY1GtlybjnvSKE.sw7gaolQ8VmLhLLLnkTRvMy0NVzSurxy6qaK5njIDhQXsa4lEBPLPzNxqX-2sKXZ-i-nnMxgAxfbjWzVJfY2ygNX2Bl1HBazGp1JhPQsP3ila1-0ZZ1W6423vCgQkiA6ax5e4NaKn4yl0DMQsN1pF9uNbNUl9jbHQ0iATPzu4XN9MydlblITrdLwP6KXu.QkKUvA-sdY8eRkpX7SikSxbCV6bVkC52z9YTiyiSIRL7Msv633Tfocc30zJ2VuUhOD.Ci1JlgFhEpU64n89FpKm6Yi4h5q.jd9SVdz00dbUBfbjWzVJfY2W0SH0zf4nZ406RnFbUCCWkO0um3tUhaJ5wGnLG0ztfDbk77gy.PGDKyqdu3692Zd8P3W3mqNiKw5ovPCLqn7yg1Hg.4HEI7nmuySTrE6cPLSHMG9SgxKm-V8lY55dfkI&v=4&ap=4&rp=4&idx=18","https://cbu01.alicdn.com/img/ibank/O1CN01ZNzj7323ffE2eSrHs_!!2643977283-0-cib.jpg","12575","72.03%","85.32%","51.92%","0.14%","0%","实力工厂","4.0","72%","2.5","4.0","3.0","5.0","1.5","有限责任公司(自然人投资或控股)","8年","生产厂家","广东 东莞市 东莞市","中国广东东莞凤岗镇竹塘上下围工业路2号6号楼202室","13502884681","16000","2014/12/23","1500m²","11 - 50 人"
"深圳市聚佰鑫科技有限公司","跨境新款Pro6蓝牙耳机入耳运动降噪无线J6 TWS双耳i12 Pro4 PRO5","¥9.90","https://detail.1688.com/offer/769149415656.html","https://cbu01.alicdn.com/O1CN01J1uNAd1sQ8GWg8uzM_!!2216537725760-0-cib.jpg","7","0%","100%","80%","0%","0%","","5.0","33%","4.5","5.0","5.0","5.0","4.0","有限责任公司(自然人投资或控股)","1年","经销批发","广东 深圳市 深圳市","中国广东深圳龙华区民治街道新牛社区港深国际中心B2-39","15815506370","3000","2021/11/30","","11 - 50 人"
"深圳诚博伟业科技有限公司","Pro6无线圆形长续航蓝牙耳机 礼品蓝牙耳机源头厂家运动无线耳机","¥23.00","https://detail.1688.com/offer/654118690644.html","https://cbu01.alicdn.com/O1CN01achZHB1KXHHnXvtYb_!!2099891173-0-cib.jpg","332","88.2%","88.2%","98.29%","0%","0%","","5.0","67%","3.5","5.0","4.0","5.0","5.0","有限责任公司","10年","生产厂家","广东 深圳市 深圳市","中国广东深圳龙华区大浪街道新石社区华宁路52号华宁路星辉科技工业园A栋4层","13510625062","10000","2014/05/14","1000m²","51 - 100 人"
"深圳市龙岗区辉信原电子商行","跨境新款J6真无线蓝牙耳机Pro6耳机TWS触摸降噪半入耳5.0真立体","¥11.00","https://detail.1688.com/offer/651836033411.html","https://cbu01.alicdn.com/O1CN01VW92GY260OXmOlpPN_!!2925897599-0-cib.jpg","174","94.51%","94.51%","47.66%","0%","0%","","4.0","55%","3.5","3.0","4.0","5.0","2.0","个体经营","8年","经销批发","广东 深圳市福田区 深圳市福田区","中国广东深圳龙岗区横岗街道六约社区东城中心花园(三期)1-C#楼918","13480185053","10000","2016/06/06","","51 - 100 人"
"深圳市兴品电科技有限公司","跨境高配PRO6真无线蓝牙耳机Pro4耳机TWS触摸降噪半入耳5.0真立体","¥11.50","https://detail.1688.com/offer/666032929350.html","https://cbu01.alicdn.com/O1CN01C2dtRr1G1tn14LpKf_!!2201408220563-0-cib.jpg","375","99.01%","99.01%","85.47%","0%","0%","","5.0","57%","4.0","5.0","4.0","5.0","4.0","一人有限责任公司","5年","生产厂家","广东 深圳市福田区 深圳市福田区","中国广东深圳福田区华强北街道福强社区华发北路7号龙胜数码广场3层3D999A","15876169222","10000","2019/05/07","2000m²","101 - 200 人"
"深圳市福田区创乐易购电子经营部","新款pro6无线tws蓝牙耳机 立体声运动pro4代pro5代蓝牙耳机礼品批","¥10.50","https://detail.1688.com/offer/749470820044.html","https://cbu01.alicdn.com/O1CN01CgwK5a1atkgvC8dKC_!!2215592613388-0-cib.jpg","321","98.4%","93.42%","93.33%","0.31%","0%","","4.0","53%","3.5","2.0","5.0","5.0","4.0","个体经营","8年","生产厂家","广东 深圳市 深圳市","中国广东深圳福田区华强北街道福强社区华发北路5号龙胜手机市场4层4C86","15057741110","10000","2016/05/15","1500m²","51 - 100 人"
"东莞市捷致模具科技有限公司","适用于oppo enco free2/free2I耳机保护套 蓝牙硅胶透明TPU保护壳","¥2.28","https://dj.1688.com/ci_bb?a=29979&e=aTv9ObJM5a8KTvZMEqzCNTlfc0YW945Qe8qVp3qSRhAhQsHkDQ8YS5SUK6t1UgJwKzA0aXNglZurgI.aqeAiBCv8hJtMVGpyU.R1480b8RDb0PcJdeJ36fOyB9u9o33JPvd8aEGedvV.QRA1X6JGbFVAUdQBKijWzUs37s9EnkiARtwH1ymvuQOgygl1NDGWAJ.TlHMTRbgrIJStmREdI27GCHG-329b-6K6.vsopccHHITKlci-QZ8DxQ1XNdKOdsUP02q1cE2xmzLfjJcIGubP3cywqC3cDCDHDnWITF.kVXfPXIzMzzNk27dkWpm3lV1t0b1tbP2iBVG5biZAadiJjOTFlS374FNkm22k9jVdsRIspQtkHdOql4EXy9d-Pb2gfiAwnHWCrI6wtzfOzK0uyDbO8mik-5cC.CMakscYV-VO18pA9HLeFq1xbufnp5jLH7.4scwGJG7bnx7YBAaac8OTM5VErBWeSIcZuikpPeoiMJrgMMg0bOyneHBuTcxpykLC1PbMUykxnTSL3DFmnwiSp4RLQ-4ZCUQTH8J-LVefe9K092X1vR9u-VkHzUFp0sBbDTV2fGw6QJZa0aTl9JlGr5hBHsVO-t3M.GVT8oKQCIu0GHd1X0Wke5A2F2yuUamKhcg8McymhgmZ-jAi5VVfxxOZspLuS2HM.L3JgxuNRHd2AEWEELs61avCaF3WJtwdytlFhBC7OtWrwpPB4Xu0N17SKX68BO8ZmGWlywwZBxJhCQnBFSxU.7sBMJZFlCCYFnN.z3PPt6.iwpvMn4SZXS004MjHgc0bHm.TfvRWlaXG4tszG1WbDgwEzWJ.2Nxy1o.0YEYZjqMocDUxVIPwqHJlTb62hk64vUbq.F9Vo8D5kE2i4objsQ1r9Q.ovds8ur1BzPi.5MV4PqtEPjVfVF8Zr31b9UODpPLKNASsQb.YE5hQcFtQLwb5fukESipY328VioR0GPwW3zNcErkdIq743YsKrjqH4Rqu1srWQcSIhB8PIXmCrEuu-qoeEzdTkHo53M1G6ZvH42DfK043ZycvdjuE5r-qoAiuJMxYuTklameZE.nR5Qy.564wQ5cgAxV4KhycpLuIZVkSh-DpyA5mFfiHY9wU1qNdTnYy46eAmrfzWVMbvvnsMqB47GhSg-E-6doDHZAtVQpJFNiXfoxp7ht9L6zVX31crI3azq-Pvy7i0yS7-oP-B7DFUeB1HQLtczbZEr1osSbmZi-HhTp04VgyhFeSmw7gxIAwMMLiu-IaqUjh6PQ5XU52MuOngJq9NSoVpCvxianowGj-GyYSEEiWT4WFUGN6xrLBjlqVt6v3fYYjqKZyzALmdAzLZBgTJUnE0MUPnacttDuhIJejCIJp4mzslpqXnw1NCVYXGPWZccTrRUotUCk5fVVpSbw_&v=4&ap=3&rp=3&idx=12","https://cbu01.alicdn.com/img/ibank/O1CN01PN3PiV23ffEFRBO9N_!!2643977283-0-cib.jpg","12575","72.03%","85.32%","51.92%","0.14%","0%","实力工厂","4.0","72%","2.5","4.0","3.0","5.0","1.5","有限责任公司(自然人投资或控股)","8年","生产厂家","广东 东莞市 东莞市","中国广东东莞凤岗镇竹塘上下围工业路2号6号楼202室","13502884681","16000","2014/12/23","1500m²","11 - 50 人"
"深圳市乔风电子有限公司","i12马卡龙pro6二代双耳pro4入耳式无线运动耳机跨境三代蓝牙耳机","¥9.20","https://detail.1688.com/offer/726681802591.html","https://cbu01.alicdn.com/O1CN01U6ZX172Gi2SJWvk5u_!!3481529048-0-cib.jpg","842","98.05%","97.55%","15.67%","1.54%","0%","","4.0","61%","2.5","2.0","4.0","5.0","1.5","一人有限责任公司","7年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳坪山区坑梓街道沙田社区秀沙路18-1号2栋新沧海211","15994763909","10000","2017/10/26","500m²","51 - 100 人"
"深圳市福田区兴腾优选电子商行","pro6蓝牙耳机J6蓝牙耳机触摸降噪无线立体pro4运动TWS耳机源头厂","¥10.80","https://detail.1688.com/offer/774843790369.html","https://cbu01.alicdn.com/O1CN01G5XfU51FFLqzNPNnU_!!2215878540457-0-cib.jpg","5","0%","0%","25%","0%","0%","","3.0","0%","5.0","5.0","0.0","4.0","","个体经营","1年","","广东 深圳市 深圳市","中国广东深圳福田区华强北街道福强社区华强北路1026号康乐大厦2层1号2B57","13013540759","2995","2023/09/21","",""
