"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"深圳市信良富科技有限公司","车载后视镜手机支架 汽车倒后镜通用导航支架 行车记录仪固定夹子","¥5.23","https://detail.1688.com/offer/652673037436.html","https://cbu01.alicdn.com/O1CN01YEtyTr1VBiPZ67sOg_!!3477862615-0-cib.jpg","1770","98.54%","99.25%","43.39%","0.51%","0%","","4.0","60%","3.0","2.0","4.0","4.0","","有限责任公司","6年","生产厂家","广东 深圳市福田区 深圳市福田区","中国广东深圳福田区华强北街道福强社区华发北路5号龙胜手机市场1层1号AB座1B156","15622391112","9994","2017/11/19","","11 - 50 人"
"广州卡美伦贸易有限公司","跨境适用于modely特斯拉护角后排座椅下滑轨保护防踢护角改装配件","¥10.00","https://dj.1688.com/ci_bb?a=2663&e=UoSQQmTFnLFxEIviNREkB.F-RPU.WG5B8fEzkMHdzIe8aQgzI5wzsy6FBgwFVgngFlfXsBftwgy15UY5xSHJTNdazIPSpEC.UpSqImMPCk-UMWElvgvzDm3cI4zHeRcbyJgOYLrRDL9UgJbEyVHs1bUEzE78ZR4smvx8yBk2cz2zgmyUHUmvKxddaBsgNTPzv3--boAFniZNlRWZChwzFdEtCQlL1e8CTWaVuP8I-kUHkvajEm9cL5lm-xaMUutXdSQK7ada3Co025wiIPDrMFTFPAurOCKPdgJdsMpM1yGjTJlKaLE9PkVVByVAkyz-K79p4vINZGS5JX96dU11EeZqz4T8qBhF-KyHhhwGviynqFXjv.usiHuiSYbrtW9SMCcOV1XOh4KpH34zzFfXA0ZpgmdX0xkYEyKKJda8gO7Bzkgu2dks4AEqcm7dfSWrLiB.Su03414MWCLisPedVuYddj9goKN7aGTrqo06Slifwiu5L8WNBIOpHafap4GzNeEriTOmdZXVr4Rfgz264xLBoHxpQCutsxgn6gjvsrzsyiB266aRFLV7xeYAJzBG0Zb1T.KCnFmE-m85B4pyGcS9bwYIXdv0d6NfXUWXUEUl0F6vpqIbEPIVvoQqRUjQtAqZrjuvAvZELs1hPRSKbs9DrGg-tiw8Llz6.spawsQqHr3bELsK3owv8JxSkNDcFuScpGISfZxYNs4JuOZDdmLCwwxfHC20o8C.CZnxGx52EeA2EFyx4Mk7l.1t4uQenwF1K.pTtMlAX1Cm7y-GA4I9A4364qG6OYQzUH4pfax9gc0Bu7V1EMXs3uAtOwarv7Kve53hnKlOo8OBpEf332j7bOT9vn0U2buaGiu1PyWtHSicS7mP5vslZbcWNRe20VpViP0M7CtA8.OKvFKlyhFGoVAxdUCqbkA9JpBQTmRuPQiyIGINfTz6bXt6XM.u4i0E9n04Jjc.D7aSeW8X0QYDxCdBassYL9XVm6lb-MGmvDvwsEZC-BLPi-B0tti2MLtJjZdk1mfyKxc0u1nfph7lOoMzYE65EsClOKZGiD12SfuZy5B1Yh0IQR70N9lCSMhzkqzgXza1kpgSYdSiUO7QsZoAFnGcDeVptcQDVvoyYFwAPSoihONJaX2Pll42HQhBHvQ32UI02ROpCiYvdxGaggICjenFU6CjE1IqUMDYl2kC59BMqgRvVG3YY1snh9z8..VomOU5LP-K-SgCA0Y0e771p5kJtZKYEmHUolCWImP5OWecyrEXkH3pnmvwcYPwQdUWK1j.kaRoSUCWAaYu8BDbknS6n7Qk1ZlEopb.ZcVP-ih-Qq4-BZpwkSoZlbbq8phEzaTpcb.l-BAndHEXBRJkWagurjYAGifYJpM_&v=4&ap=4&rp=4&idx=18","https://cbu01.alicdn.com/img/ibank/O1CN01C4gtG01eHyVNhQc35_!!2212923563847-0-cib.jpg","2742","95.4%","94.44%","85.01%","0.15%","0%","","5.0","60%","3.0","4.0","4.0","5.0","4.0","有限责任公司(自然人投资或控股)","3年","生产厂家","广东 广州市 广州市","中国广东广州白云区嘉禾街鹤龙二路96号粤旺大厦B栋505室","19866178519","3000","2018/12/26","120000m²","51 - 100 人"
"漳州蓝普电子商务有限公司","车载用品导航支架 倒后镜手机支架 后视镜车载手机支架现货批发","¥5.10","https://detail.1688.com/offer/633305451837.html","https://cbu01.alicdn.com/img/ibank/23240809605_1776505890.jpg","12","83.33%","66.67%","100%","0%","0%","","4.0","33%","5.0","5.0","2.0","5.0","3.0","港、澳、台商独资经营企业","4年","生产厂家","福建 漳州市 漳州市","中国福建漳州漳浦县大南坂镇腊山16号","18585802168","3000","2020/03/08","2000m²","11 - 50 人"
"东阳市途拉泽电子商务有限公司","车载手机支架后视镜支架行车记录仪支架导航支架360度可旋转防抖","¥5.42","https://detail.1688.com/offer/649398899349.html","https://cbu01.alicdn.com/O1CN01Defyql1RF8txGHaMM_!!2211706922081-0-cib.jpg","539","99.3%","97.76%","82.87%","0.19%","0%","","5.0","58%","3.0","3.0","5.0","5.0","4.0","有限责任公司(自然人投资或控股)","3年","生产厂家","浙江 东阳市 东阳市","中国浙江金华东阳市白云街道木雕城二期C区5楼9街2号(自主申报)","18158355559","3000","2019/02/25","1300m²","5 - 10 人"
"漳州鹏运电子科技有限公司","车载后视镜手机支架 抖音 倒后镜手机支架 车载手机支架批发","¥5.10","https://detail.1688.com/offer/619298028966.html","https://cbu01.alicdn.com/img/ibank/12639482255_82684072.jpg","786","96.48%","96.79%","85.88%","0.13%","0%","","5.0","64%","3.0","5.0","4.0","5.0","4.0","一人有限责任公司","7年","生产厂家","福建 漳浦县 漳浦县","中国福建漳州漳浦县旧镇镇秦溪村李仔园","18906063777","10000","2017/07/03","1500m²","51 - 100 人"
"广州车饰达汽车用品商行","汽车专用后视镜导航仪车载手机支架多功能通用支架导航固定夹","¥5.10","https://detail.1688.com/offer/675882327945.html","https://cbu01.alicdn.com/O1CN015TsNeF1DNvx0NyIo3_!!2207728340205-0-cib.jpg","132","100%","100%","88.07%","0.76%","0%","","4.0","67%","4.0","2.0","4.0","5.0","4.0","私营独资企业","4年","生产厂家","广东 广州市 广州市","中国广东广州白云区乌溪中和商贸城大街40号201铺(自主申报)","13426807661","3000","2020/03/29","300m²","5 - 10 人"
"深圳市居乐科技有限公司","车载后视镜手机支架汽车倒后镜手机导航支架行车记录仪固定夹","¥4.84","https://detail.1688.com/offer/628108396728.html","https://cbu01.alicdn.com/img/ibank/21501604065_1340097426.jpg","38","66.67%","74.29%","79.49%","0%","0%","","4.0","33%","4.5","5.0","2.0","5.0","3.0","有限责任公司","4年","生产厂家","广东 深圳市龙岗区 深圳市龙岗区","中国广东深圳龙岗区宝龙街道同心社区潮青路8号厂房A栋101","15018544421","9995","2018/04/25","300m²","51 - 100 人"
"东莞市创杰电子有限公司","汽车内水杯座通用托架手机平板电脑支架导航车载水杯位手机支架","¥27.00","https://dj.1688.com/ci_bb?a=2663&e=EEN6xaEeQrBxEIviNREkB.F-RPU.WG5B8fEzkMHdzIe8aQgzI5wzsy6FBgwFVgngFlfXsBftwgwAWMU5fasCsbcmN8j0FA6IasmPU2LXX4rEfajyv57gMW3cI4zHeRcbyJgOYLrRDL9UgJbEyVHs1f73xL0QD-U0J8FDAwe5t.ezgmyUHUmvKxddaBsgNTPzv3--boAFniYrfQMVrpDTDQWrCy81fnuXD19rR6vflukWjCt3fseFx9dtn-7JnJGHvzngBz4bbNmNe7rUqAsptteK6iPVB4f7JrqUwYYSm.MoTesYtRZFUqFzTc4e7.QNlXOV4P3stGBMU5YqRJWpRK6c7eiCcBTtsFG2tJupa6pH1xgCrDbkEjoAZ11bKfDGm.Y4yK9xm0JJiBDrXzpSJ.xRm4H1LfcmDE1VBSw2QqAFEdanEaY-3KCmwNkfFkB2C6blWlmU4RJ-Z1sx.go.B-dNaWYhRUA1dEYavrV8Qua-TD.YMAzQB9Mq2Pax9iYHjPKbhz6GeWruYNy9dBxUExLBoHxpQCutsxgn6gjvsrzsyiB266aRFLV7xeYAJzBG0Zb1T.KCnFmE-m85B4pyGcS9bwYIXdv0d6NfXUWXUEUl0F6vpqIbEPIVvoQqRUjQtAqZrjuvAvZELs1hPRSKbs9DrGg-tiw8Llz6.spawsQqHr3bELsK3owv8JxSkNDcFuScpGISfZxYNs4JuOZDdmLCwwxfHC20o8C.CZnxGx52EeA2EFyx4Mk7l.1t4uQenwF1K.pTtMlAX1Cm7y-GA4I9A4364qG6OYQzUH4pfax9gc0Bu7V1EMXs3uAtOwarv7Kve53hnKlOo8OBpEf332j7bOT9vn0U2buaGiu1PyWtHSicS7mP5vslZbcWNRe20VpViP0M7CtA8.OKvFKlyhFGoVAxdUCqbkA9JpBQTmRuPQiyIGINfTz6bXt6XM.u4i0E9n04Jjc.D7aSeW8X0QYDxCdBassYL9XVm6lb-MGmvDvwsEZC-BLPi-B0tti2MLtJjZdk1mfyKxc0u1nfph7lOoMzYE65EsClOKZGiD12SfuZy5B1Yh0IQR70N9lCSMhzkqzgXza1kpgSYdSiUO7QsZoAFnGcDeVptcQDVvoyYFwAPSoihONJaX2Pll42HQhBHvQ32UI02ROpCiYvdxGaggICjenFU6CjE1IqUMDYl2kC59BMqgRvVG3YY1snh9z8..VomOU5LP-K-SgCA0Y0e771p5kJtZKYEmHUolCWImP5OWecyrEXkH3pnmvwcYPwQdUWK1hbOZxl5BQ2d6Yu8BDbknS6yQgqynIJL-b1EfUfju8LLa4-BZpwkSoZlbbq8phEzaTpcb.l-BAndHEXBRJkWagurjYAGifYJpM_&v=4&ap=3&rp=3&idx=12","https://cbu01.alicdn.com/img/ibank/O1CN01FOo1621L4G0Yx6N8r_!!2216964261245-0-cib.jpg","1","100%","100%","92%","0%","0%","","4.0","0%","5.0","5.0","0.0","4.0","3.0","有限责任公司(自然人投资或控股)","1年","生产厂家","广东 东莞市 东莞市","中国广东东莞凤岗镇金凤凰金兴路8号1栋101室","13662808968","3000","2015/01/07","25000m²","501 - 1000 人"
"徐州嘉泽通讯科技有限公司","车载手机架后视镜出风口卡扣式汽车手机座手机导航支架稳固","¥12.26","https://detail.1688.com/offer/657534412624.html","https://cbu01.alicdn.com/O1CN01iEM47h22rHgxntizu_!!941877173-0-cib.jpg","51","91.84%","92.45%","84.8%","1.96%","0%","","4.0","41%","1.0","5.0","5.0","5.0","4.0","有限责任公司(自然人投资或控股)","14年","生产厂家","江苏 徐州市泉山区 徐州市泉山区","中国江苏徐州食品城南苏商.御景湾F55#-2-201","15152104303","10000","2009/09/08","1000m²","11 - 50 人"
"深圳市福田区泰清贸易商行(个体工商户)","新款车载后视镜手机支架 汽车倒后镜通用导航支架 行车记录仪固定","¥3.40","https://detail.1688.com/offer/770526265997.html","https://cbu01.alicdn.com/O1CN017QeUAV2M982J90wgm_!!2217498309784-0-cib.jpg","2","100%","100%","100%","0%","0%","","4.0","0%","5.0","5.0","5.0","5.0","5.0","个体经营","1年","生产厂家","广东 深圳 深圳市福田区","中国广东深圳福田区沙头街道沙尾社区沙尾东村396号396-3","","3000","2024/01/17","6000m²","51 - 100 人"
