"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"深圳市猩凯洋科技有限公司","适用iphone 15鹰眼镜头膜苹果13/14摄像头保护膜钢化金属定位神器","¥2.90","https://detail.1688.com/offer/741722546462.html","https://cbu01.alicdn.com/O1CN01HZieT21Bs2spC1hfC_!!0-0-cib.jpg","716","99.87%","68.87%","99.82%","0%","0%","","5.0","38%","4.5","5.0","5.0","5.0","5.0","一人有限责任公司","1年","生产厂家","广东 深圳市 深圳市","中国广东深圳福田区华强北街道荔村社区振兴路120号赛格科技园101栋、102栋、103栋101栋612","13827438106","3000","2020/10/22","1000m²","5 - 10 人"
"太湖合众智造科技有限公司","适用华为Mate60Pro定位神器镜头膜mate60鹰眼cd纹镜头膜一体镜头","¥4.20","https://dj.1688.com/ci_bb?a=23080&e=OnflqQH4XKxI0YQfo4JC3PZld.SjreO0W52.Ae9sw6COqyHGzx6WpZF9-Z3pQSIVaCNqo2IdSOTrWnVCbcqZ2mzr2zlEWgJWDU6LhPTZr5k.EQEHxzxPiWurtTBc70jEeZfQx3u5QE3gIWezQ4Fx8i.sRDR3JQaTDqenG4LZoj9AB0ko.y1a39Ym.Dkrvv.1fToqOL0tTLCIcZoh9dkWiv3dKU8cdDdsUWzkkruNeLHBtt81j226QU91PnoeuU5jCuqdX6SpOSIv7wBInHyAdjzCihC3sHqfK9GYv33nKtPcOxvLPRGWxOT-II4L6C5G7ywe5L9s5G0JLtqvNELCpKN.uzQvssMghjvvgLAY8N2LE.y7qHctgWo0mK-kwozyxSdAIDoBESGVm2scgXYraSlTRZHGgMDw.cpneRBF6dmWQ6rPFhHmswsGj.CQPjNsuAfc40jLbqyek.741cvntPHuvkjOxTjnWvArtiuVuTyMzJPGeCv9TN0YGsw6u7fm7dzmctMpBBpnJdn5GJaARkwYXJ-6pDo.eQNLVB1RE.EMSIpnFlPYD9Y-Hc4ygAPOPih-BGH.LMVX.-BWBfA1052ocENMQZH1kx-MJmT5778jYjEdyAhdxEiBNdN4MfLPIl8vHgSySDaad6j6idINoNOennOdFsOXTahke9STN924ZejvPKcorE2oZHvUkzfd0kCzJCblc2QTKeLT3EcEB85LpoWHix1FfS2pX3PWxouaOv5EU3HKXyCE968-f.j5f43PRbbJvFwuFCTiZasW8XMStBTQTgRhUA-uDTcEj6GXnh-w-X7u8scWT4e3foQQk0HXiQAK1hA4U6sFUpTrWZb9HQjapcaVSGCcUchXJtTkY4Pv.XMrWMXtc0byCI2JiTQfWiVBoXH7cB-.N.YhxG0W0WNL7TQ4eLdEUA2n9PqNDTPn5y0Sb4OkouW6ReNIds2hUS1jY2zTFjSJLdJTJ8PwxUfmmwzh7IAiqTKNkDZVFY6ntgemHIAfZbgP0o5F4fUJ6FA9G24whjlkq8yQ7lKgffE3ZhbkW8qjljhLOW41G3omhzM7nrYJMT8cspZLi.4Y9fX88Yfh70K0rm6tlSIM0wfI0dcaatNwxaP.z63Gjqb1fmGYESfz.QkgIYN6oqrSnrX4J9JXNBetLoO2PcAMO3vd0xJ-oDILt2qzg8bi1Kx0UK0n.MHC1Ptmv3ittLEQzwPRpnXQIzt2Y5zti4v-GPX1.PGH51gJzQL2lenaidbkodLTfmeFDNWxZBv13uTNhGBJjPaXpsyhSoZ6ZCt5PhhiVKITnSfQ8ECM59wiiCbgJmhgzDpOaZKq1xr7Zjd.9LA4BrR08y12nyLh7QOHSCkX5I5V&v=4&ap=4&rp=4&idx=18","https://cbu01.alicdn.com/img/ibank/O1CN016ohSln1gRiFX6P1TR_!!2215141264139-0-cib.jpg","5656","95.16%","95.12%","96.84%","0.41%","0%","","4.0","33%","3.5","3.0","3.0","4.0","3.5","其他有限责任公司","2年","生产厂家","安徽 安庆市 安庆市","中国安徽安庆太湖县晋熙镇经济开发区龙山路标准化厂房15栋","13828768862","16000","2021/07/12","55000m²","201 - 300 人"
"深圳市创意光科技有限公司","苹果14plus带定位器AR增透适用iPhone15鹰眼13promax高清镜头贴膜","¥3.61","https://detail.1688.com/offer/743880364283.html","https://cbu01.alicdn.com/O1CN01n2pyyN1UkhEWpRfIo_!!3862782556-0-cib.jpg","2619","97.99%","97.99%","60.9%","0.34%","0%","","4.0","35%","3.0","3.0","4.0","5.0","2.0","有限责任公司","6年","生产厂家","广东 深圳市福田区 深圳市福田区","中国广东深圳福田区华强北街道福强社区华发北路5号龙胜手机市场1层9号1k60","13723460015","9995","2017/08/29","300m²","11 - 50 人"
"东莞市鲸拓光电有限公司","适用iPhone15高清鹰眼镜头膜15promax保护膜带定位器辅助后镜头贴","¥2.74","https://detail.1688.com/offer/712635947322.html","https://cbu01.alicdn.com/O1CN019CTISH1ZSRT7ylQwU_!!2215715193193-0-cib.jpg","1027","88.85%","88.86%","81.89%","0.19%","0%","供应商","4.0","49%","4.0","2.0","3.0","5.0","4.0","有限责任公司(自然人投资或控股)","1年","生产厂家","广东 东莞市 东莞市","中国广东东莞黄江镇广龙路19号1栋805室","17722498836","15995","2023/04/05","500m²","51 - 100 人"
"深圳市福田区粤海光电通讯批发商行","金属钢化玻璃镜头膜适用苹果15pro定位神器高清13手机镜头膜14pro","¥2.00","https://detail.1688.com/offer/684121824215.html","https://cbu01.alicdn.com/O1CN01kYN96P2HlzSHsrlnH_!!2201442949192-0-cib.jpg","10445","94.15%","94.13%","92.02%","0.07%","0%","供应商","5.0","37%","4.5","4.0","4.0","5.0","4.0","个体经营","5年","经销批发","广东 深圳市福田区 深圳市福田区","中国广东深圳福田区华强北街道福强社区华发北路5号龙胜手机市场2层1428","15012875558","15995","2019/06/05","","5 - 10 人"
"深圳市雨之林科技有限公司","适用苹果15Pro鹰眼苹果镜头膜iphone14/13MAX镜头膜苹果带定位器","¥4.00","https://detail.1688.com/offer/740280772707.html","https://cbu01.alicdn.com/O1CN01YDav011hduMOhdZty_!!2213051944301-0-cib.jpg","1642","92.47%","91.06%","83.65%","0.3%","0%","","5.0","47%","3.0","3.0","4.0","4.0","4.0","港、澳、台商独资经营企业","3年","","广东 深圳市 深圳市","中国广东深圳福田区华强北街道荔村社区振兴路39-9号华发大厦411栋2层2020","13682676123","15995","2021/12/16","",""
"深圳市古贤数码科技开发中心(普通合伙)","苹果镜头保护膜iphon12pro防原鹰眼13pro定位镜头膜14pro15pr适用","¥1.71","https://detail.1688.com/offer/678623997522.html","https://cbu01.alicdn.com/O1CN01DFn5oK1lnlI9fP0Fb_!!2359744864-0-cib.jpg","12221","99.6%","99.57%","93.29%","0.16%","0%","供应商","5.0","38%","3.5","4.0","4.0","4.0","4.5","私营合伙企业","9年","生产厂家","广东 深圳市 深圳市","中国广东深圳福田区华强北街道福强社区华发北路5号龙胜手机市场6层6C15","13316590443","16000","2014/04/02","2000m²","11 - 50 人"
"深圳市嘉信美塑胶制品有限公司","适用苹果15promax隐形支架壳13磁吸手机壳iphone14苹果15手机壳","¥25.00","https://dj.1688.com/ci_bb?a=23080&e=aoq5iVsayxpI0YQfo4JC3PZld.SjreO0W52.Ae9sw6COqyHGzx6WpZF9-Z3pQSIVaCNqo2IdSOSirDL.MSobZO1kOgmlUKvp3t5R3hvSS8QGpRJbwi6c1hD4jBWEQCN4qarQ-FBcwmNrtbhBF6x.zrICBymIDRn-iWm26X6mabh-FErQ9wpWQsWW3vGYG8XNUYIYfi7Vw9r6mOcCBXWRMil2.H1Bq.0ilGCTEM4OgvDQZxYnVTpV2lGI9ggqH.txnZ0P9c-jnB3F0CWVwDRmmau9QkHuVs.QeZBm6HvouObgT1rey.pWdoja5bxjoWQNuHErTMP5imOUGxchh5bwWFLjI9D5HNvKSfAHkHA2m5cMqrLnyTHmIheMXpzx9K7ywM41sckP6Ar88Gtsued-Ye9fRHNzgyAH1YR6kleJgMr4oquRyuVpDnaLtvH-EA2DfNEAuptsEaJbl0nHPTKb9MxXxge-MmzYytG9IlWNXkHTqajboGgv6usS.reCaOTLaiuMtG4Od9Qj41tAm82mBKuCSN6p5-GVLIVq13BzKkWUIVO0wGwZ3zCtJiOzksgIh58zOAprLO8UJujZoc6-57iwi6FgP9jIbfNGvwyngl4ntGMboAQE2mZZEFI-V8gb.xQBJoLpu.5jQ3NocWKlfKpDdIN1FewHQWDIMX9JiqotVwk.RgZ.fbJ-n6IMAV.nK807AgTCGIK-RGDspOFy3Eg.UNOZlXQybpZ5tWOWNLSLCPJ2X6Elkz7nlSW1WSMvV.M5iEFzGCJmpDCKAqu-m4EP7m2SHG.pWdIGDeLlQorQqCiyyfN5V3vAVUIQCY7PT5Hq2v0zFN-8h6XtCKXzB3LFM7dqVzie4xdXjrU-xG3Uwu7rzvRvHz5cJP-5D5EysjJWjMaXbVDweW8dc2xQLME37fIfh0tol-gE8cCw--0oLMT3mzEw5yWriRAqUY1QeBk8j8svrH0ZlVtqlPHtjh-t6jc.jox-w.DFR-abDOGD3UPhgSi.xhBmiaWTRbssAFxGzqEDXNRpOTUbeNFJsUQvpvDFtP4vIaenRk-1xexEAqlnYxaxRGxjD5VPCbkF7aycJ7vsAKltL-eLjc.wG5p4XJoKvOkh3sjwOzEM9t6JqCA7YRCyP0QCqWdjFrFEIo6whmQAv7thN4M9agbIbT1.O53b0pbBp8vU8VTH0OPbp4xo5uz7HXMC7TfRFZoMb9x3EufOgv4sai195sDWxe2snCe77ACpC9LWIbJ3tE41Ky57uQY-nIoWZWTZfkj.M8-xkWmM4qNm.LweY.pdkpfiGH3agdYqSoijXmHHq7mvrb5Y8zJTq3VP8exGxpFP1gCFbceGWe7wASk05v-eySr9LOjTxmDP&v=4&ap=3&rp=3&idx=12","https://cbu01.alicdn.com/img/ibank/O1CN01gHCmJ02GHvvuSyNhf_!!3320118991-0-cib.jpg","2804","99.6%","99.24%","98.58%","0.04%","0%","","5.0","56%","3.5","4.0","4.0","5.0","4.5","一人有限责任公司","6年","生产厂家","广东 佛山市顺德区 佛山市顺德区","中国广东深圳龙岗区坪地街道坪西社区龙岗大道（坪地段）1003号D栋304","17724212047","16000","2022/03/08","2400m²","11 - 50 人"
"东莞市鲸拓光电有限公司","适用苹果15鹰眼金属镜头膜iphone15promax仿原相机凸台镜头膜","¥3.50","https://detail.1688.com/offer/742794576205.html","https://cbu01.alicdn.com/O1CN015B7nAf1ZSRY0ntM7J_!!2215715193193-0-cib.jpg","1027","88.85%","88.86%","81.89%","0.19%","0%","供应商","4.0","49%","4.0","2.0","3.0","5.0","4.0","有限责任公司(自然人投资或控股)","1年","生产厂家","广东 东莞市 东莞市","中国广东东莞黄江镇广龙路19号1栋805室","17722498836","15995","2023/04/05","500m²","51 - 100 人"
"深圳市伟易通达科技有限公司","适用苹果13promax镜头保护膜 iPhone13摄像头鹰眼贴膜 带安装神器","¥3.61","https://detail.1688.com/offer/674246412001.html","https://cbu01.alicdn.com/O1CN01DHMotd1Bs2m9pTquW_!!0-0-cib.jpg","322","98.73%","98.74%","88.11%","2.17%","0%","供应商","4.0","49%","0.0","3.0","3.0","5.0","4.0","有限责任公司","8年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳福田区华强北街道荔村社区振兴路39-9号华发大厦411栋4层1号6640室","18676343013","16000","2013/09/12","800m²","11 - 50 人"
