"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"深圳耐力魔科技有限公司","适用苹果15ProMax一体iPhone14镜头保护膜苹果13Pro镜头膜11CD纹","¥2.00","https://detail.1688.com/offer/737115872924.html","https://cbu01.alicdn.com/O1CN01i8j6Fz1cn08ZLpQG8_!!2211488243644-0-cib.jpg","74","100%","50.68%","91%","4.05%","0%","","4.0","60%","4.5","5.0","5.0","5.0","3.0","一人有限责任公司","2年","生产厂家","广东 深圳市福田区 深圳市福田区","中国广东深圳福田区华强北街道福强社区华发北路5号龙胜手机市场1层1号1D121铺位","18902575232","10000","2020/08/17","7000m²","51 - 100 人"
"太湖合众智造科技有限公司","适用华为Mate60Pro定位神器镜头膜mate60鹰眼cd纹镜头膜一体镜头","¥4.20","https://dj.1688.com/ci_bb?a=3760&e=DIb95izo5V-HgrngimF-clDIdM6gkIUDdFzsZZKSO9d53-szBORA4-0L7kE4U4gEa6y.8nWZ2RvfAofEHOx1sbJk2rCQgUbyYGsDf4FicNWkhnVokaMaMZpXZPaRmTvmUGkSb1c6iEG5OvdDKcWclItwFaduqPn8l5evC0cENDU9UHGLXjqwwtj0x4n.M0mog5GesFGqfxGBcBFQWqPcs6gAouR9dr6g6yGA3..tNkr8JtLcWiaSfK3btcto2NVjSyWxcMotWl3WoDDolo5g7mArx7mTN6JryEr1FaHG8wt4dHfKas8MDYoqm86Of3-ETkaPS14PMeDG36WQXHlJMonLRlonNomb4JKKVHu5qpLw4lqtofhgyqRjWmqhsY0tEa7gEM9FK8Jks5UXGjFGSuqKPegj8LU9sFUgds3FPgUldWT6G1SOWKYjayN0LMuQdf6Pc1yfQA0h5pA86Z2Y-Afphxc2yJwaQsiaZZKD3Wt7.AQW3pToi1n2cUnFTqN4X3W8uYI2urTvyLIW5w91Y3TNRZtMzUNBC.-YLT804o2.59aWPoFj6o2RlcIJA75Q7eH0A.pvBR1SO8bEjGa9OvOw3.H6c9uKE4dYh3Az30Xo9iESpX.7A1KRA4dMuSAIkvdTH40i-Fi2MoqQakhgqk.mBHCg6ieT8DOj0D5Ghe4Vnacay8Fq0vAzo9A-RoXufNgRLvN-Xq1SdQRociBmcm7tRI5dz3EPHq5SzaRaifseGX3e6Y6XodVpodk1Ny6m4lanMo3zELX.AXIi9dVFt1Dcg3T6pnGo4apml5fAx-0vmduvkhq19to8184eYXYjVtkkLMUy6XZgME4hhaRGTMfppVN-WJwZ2b-rPcGpxkWZzkqBsCiQG..kW6Nm9ajz2w8WoN2-Dj0.CbzdXGIxO7bWhh3tNlraQFjE8wItvDGhw5HYJISmKnlj2AVAabMuTWG6xa6SYEgvg3oZwkQJwPQEpRbJDvddQ6jgoHqkOKL4aJg9X2CNIaFzmH4olpL8pKku1aL-fcP.rpt1IW98Lz7jHJyxg5dqNQmVVhwWkOuaOFstH..W4MRMLY2zxKwXoXOYfiiWkvzpc-E4CF1yty.bQHo4D-jfRtv05.-tMBpJefxKmNl8x2AzNH4crarqcQzRNHftIWVSpnaIvF1mrjnb.cyB7NldL9tAejgP6N.ah4KjideeIVo5Y3jAP9OQr6A1Hf2sDUTPVXavtPM8QKFzmH4olpL8L7Ijw5gOIAehbkJ-er7xJ-JwPogUQRkD6aImyC1dY3mKhttXyQv.Aq4ILlao9andSTsqgIJNzwo6xs5tqF88EXzhrODKvlLFmzQQTBwCLdgUmNeXdWP2vhyr07H-6wDF&v=4&ap=4&rp=4&idx=18","https://cbu01.alicdn.com/img/ibank/O1CN016ohSln1gRiFX6P1TR_!!2215141264139-0-cib.jpg","5656","95.16%","95.12%","96.84%","0.41%","0%","","4.0","33%","3.5","3.0","3.0","4.0","3.5","其他有限责任公司","2年","生产厂家","安徽 安庆市 安庆市","中国安徽安庆太湖县晋熙镇经济开发区龙山路标准化厂房15栋","13828768862","16000","2021/07/12","55000m²","201 - 300 人"
"深圳市伟易通达科技有限公司","适用苹果13Promax鹰眼镜头膜新款凸台镜头贴13mini原机仿原镜头膜","¥3.60","https://detail.1688.com/offer/755291839708.html","https://cbu01.alicdn.com/O1CN011ZdMxa29RpB9Pr9Cf_!!2018168065-0-cib.jpg","322","98.73%","98.74%","88.11%","2.17%","0%","供应商","4.0","49%","0.0","3.0","3.0","5.0","4.0","有限责任公司","8年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳福田区华强北街道荔村社区振兴路39-9号华发大厦411栋4层1号6640室","18676343013","16000","2013/09/12","800m²","11 - 50 人"
"东莞市华成科技有限公司","适用苹果15鹰眼镜头膜iphone14带贴膜神器鹰眼镜头金属定位贴CD纹","¥1.20","https://detail.1688.com/offer/762435167281.html","https://cbu01.alicdn.com/O1CN01K8XvHU1g4M2GaJVaK_!!2217091854088-0-cib.jpg","1066","33.13%","34.19%","89.63%","10.23%","0%","","4.0","29%","4.0","5.0","2.0","5.0","4.0","有限责任公司(自然人投资或控股)","1年","生产厂家","广东 东莞市 东莞市","中国广东东莞虎门镇怀德新村东坊五巷5号101室","15718432506","3000","2023/12/13","1000m²","51 - 100 人"
"深圳市乂膜光电有限公司","适用iPhone14原机隐形鹰眼镜头膜苹果15ProMax玻璃凸出台阶保护贴","¥7.22","https://detail.1688.com/offer/660041900615.html","https://cbu01.alicdn.com/O1CN01OqP1xn1seKULdIwVQ_!!2208295155791-0-cib.jpg","449","89.31%","88.89%","47.88%","0%","0%","","4.0","53%","4.0","5.0","3.0","5.0","2.0","有限责任公司","4年","","广东 深圳市 深圳市","中国广东深圳福田区华强北街道福强社区振华路55号士必达、工艺大厦工艺512","18926030070","10000","2020/06/02","",""
"深圳市猩凯洋科技有限公司","适用iphone 15鹰眼镜头膜苹果13/14摄像头保护膜钢化金属定位神器","¥2.90","https://detail.1688.com/offer/741722546462.html","https://cbu01.alicdn.com/O1CN017dPjLB1QmkXb5yHjT_!!2216488442019-0-cib.jpg","716","99.87%","68.87%","99.82%","0%","0%","","5.0","38%","4.5","5.0","5.0","5.0","5.0","一人有限责任公司","1年","生产厂家","广东 深圳市 深圳市","中国广东深圳福田区华强北街道荔村社区振兴路120号赛格科技园101栋、102栋、103栋101栋612","13827438106","3000","2020/10/22","1000m²","5 - 10 人"
"深圳市福田区元兴佳电子商行","适用苹果15鹰眼镜头膜iphone14pro带贴膜神器鹰眼镜头金属定位贴","¥0.86","https://detail.1688.com/offer/740318327135.html","https://cbu01.alicdn.com/O1CN016PpC4p2MsvauOuA8l_!!3886209884-0-cib.jpg","439","76.63%","77.2%","98.99%","0.23%","0%","","5.0","45%","3.5","5.0","4.0","4.0","5.0","个体经营","6年","经销批发","广东 深圳市福田区 深圳市福田区","中国广东深圳福田区华强北街道福强社区华强北路1026号康乐大厦2层1号2A36","","10000","2018/04/11","","11 - 50 人"
"深圳市华庭科技有限公司","苹果15镜头膜高清适用iPhone14ProMax闪钻镜头13/12保护膜防刮","¥3.04","https://dj.1688.com/ci_bb?a=3760&e=ZvWxsObl3K2HgrngimF-clDIdM6gkIUDdFzsZZKSO9d53-szBORA4-0L7kE4U4gEa6y.8nWZ2RtJM3gTjyn8x.c2CuOrOH2zNwHPIkXg0cdoEMBpamQ.8JjsrnlmqHjVVwOe3KZUglko8za.ovnRnA32uL3iI6-A.F87FnHyOe50Hw4xme2fbXmvbgFna3TveZscvZ9lX.mwkYnN77kJwRXht45eZEBGgWPF36Xr0dyyJPcvrTKI-SH-MyFe0ObLvX3amEQbTpcn8Cp9SPR4EALVzhfk-eKFFQD.KBcN5EcfLhjh3SJrDs5NOWAuMAQo2tIKgaUQkg5uC6g9oHwhv6AAt396lefgAVrXocWVe90qxy3a7x4bQsR9sTJb46H3lt0U93nATRCqpV6FLrvoMLS.GL4SxMvskqBmAzmp7gYSRdATvw9IzN9kSm55gIs0Lr7MthaN9tLy.Y36owDbqAp6m-ctMUGNsD7X7zeMcTM8OksoZEYcLsyWgt9zmrugnpTijyR6s6GIGwSVvnsqRN.cQys4a.ZQXHHodYox3j7SxZDQXhB7W6M5679szYpNEOMu-4TMHd9atD9S2xEkl0-R42XjRHtmXUbcx7ga7P6I-vylonYPmdy7qxZx7avmR8QNdq641gGWa-d.CDeu83frj6oqcK9yaJvSoh7BfCRzSRrPYLjP0RxkhWdGO1UhWmNR2sUAGxciS60Ai5cXESUdQo9svrGuVtw6DyKuo74munpBidPE4Ufyu6tLT6TVylSqHUdwGrdkBJWxTjiZK4mCH4-rLdpj5V3H0d5IfEqu0NhChYiP2IVPLljV1Bo3SFQbo4A9gnDRzYMUA3HSC1qD-LfNsAoRyyeGi43MujRKSeweGckthnFA-qsuK0XLF9XtooGUNBuNJep3XchbH.sSj3NoR2Fi1Zqlq7BCFUxNY.KY1eAP6e5HL0At9Gk80ctOwD-jVfLE.GcIMImsKKjUGWI0NjAqDYMKwAsgLsNfzD6vq.NgUtuTM.3DFvBqsjcU9V-TgMzBJXZLnf.kFVLlP337QmfVl3m8bRX-qoPnvDLY9VAj..TvGYuHhx6v8OIj9kvwt4oS3ZlRKur7Kef9iCa1vB17ZtviIIAsSF4DmewIi8UyYee8Mtj1UCP.O0dX.9wbg7-pz6ZkhKpT9DhfBDx0zXEajdkrMUWJkx2qGeTceiTThJ8IhgPVV7wBwJZcxaT9g9xkCx5Mhu8G4TtatbxzENEJMwuzdu7idOz6rv5kigkeCnqXzcxH-TfSqY7qHPJq1EyS8wNiR29wfcaGNyQyMaYaig7rGuG2AmWL8chKzAz4B-Oq5-BvOwj4bMXf1Etx8nvQBiR3-ZtQpWpqmgp.vhlZ&v=4&ap=3&rp=3&idx=12","https://cbu01.alicdn.com/img/ibank/O1CN01VBNAtp2HsOzCBUViI_!!2785939206-0-cib.jpg","3702","90.88%","90.85%","68.78%","0.24%","0%","供应商","4.0","44%","3.0","3.0","3.0","5.0","2.5","一人有限责任公司","9年","生产厂家","广东 深圳市龙岗区 深圳市龙岗区","中国广东深圳龙岗区平湖街道上木古社区新河路70号2#厂房301","13632525289","15985","2016/01/24","2000m²","51 - 100 人"
"东莞市华成科技有限公司","适用苹果15鹰眼镜头膜iphone14带贴膜神器鹰眼镜头金属定位贴透明","¥1.65","https://detail.1688.com/offer/762443276279.html","https://cbu01.alicdn.com/O1CN01x3ubao1g4M28aIZIp_!!2217091854088-0-cib.jpg","1066","33.13%","34.19%","89.63%","10.23%","0%","","4.0","29%","4.0","5.0","2.0","5.0","4.0","有限责任公司(自然人投资或控股)","1年","生产厂家","广东 东莞市 东莞市","中国广东东莞虎门镇怀德新村东坊五巷5号101室","15718432506","3000","2023/12/13","1000m²","51 - 100 人"
"东莞市昊宇科技有限公司","适用苹果14promax双色真机款鹰眼镜头膜新款凸台镜头贴14plus","¥2.09","https://detail.1688.com/offer/723972060115.html","https://cbu01.alicdn.com/O1CN017cGt4E2IneXST6DmH_!!2207240129331-0-cib.jpg","1366","74.61%","77.37%","88.87%","0.07%","0%","","4.0","61%","4.0","5.0","2.0","5.0","4.0","其他有限责任公司","5年","生产厂家","广东 东莞市 东莞市","中国广东东莞长安镇靖海西路41号201室","13431540069","10000","2019/12/18","2000m²","11 - 50 人"
