"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"义乌市兄弟仨人供应链管理有限公司","跨境热卖pro4蓝牙耳机超长续航迷你半入耳耳机华强北真无线蓝牙","¥11.00","https://detail.1688.com/offer/758322100824.html","https://cbu01.alicdn.com/O1CN0193K9nA1gWkaIB95Cj_!!2217118634150-0-cib.jpg","126","100%","94%","90.57%","0%","0%","","5.0","67%","4.5","5.0","4.0","5.0","3.0","有限责任公司(自然人投资或控股)","1年","经销批发","浙江 金华市 金华市","中国浙江金华义乌市北苑街道万村一区8栋2单元4楼(自主申报)","19820752110","3000","2023/09/19","","5 - 10 人"
"深圳市百印通包装制品有限公司","黑色5代三代airpods pro 2中性耳机包装盒TWS耳机天地盖彩盒","¥1.05","https://dj.1688.com/ci_bb?a=15291&e=38dyuqus56z1XK7ihZF15y4nwmP591VKJC7lhcHyCQ9SK177XwocpgPg2lpQm2T63-v3ffwi8OqT12awkBpaYXrUAODL0nUuI6C8auSg4Tv5n5tN5AyZ3qQ12IV8K5TWMocrOzeW2IWtSR-lZ4YShgRs4dA4GOjyMGSAZ47ih0e8E-WdZedbhnpvrTZsexbZicDbxYXZyirug5AEZVaGami2VHOP5EKHdRi-87-zilUrZzY11qxjd4zAqBoDkATLPI35EJRksWWztjbIOZR1cLbOWtfRTdB3zNsOtrGlkB67JTSwbHd9vRjfHVW-inRmFnDH.R.0yOWRq2g8aXSRRhs6lD4xrewhopVq-wxHmQLuIERLkhn99I1pxTh.tLGQGLe1BpBcZAaInm8Qx39QiuSXMqfya45Z0VseQByD7hbvMGh7uMYTtbvjPHuz2h.0nvc7V68pbExByAjaADDenijqSNWjUfFH-2JJdnkX.QhHNBFB0D1G2Purm.R1.qPU6vUkP0sDfExw.RaMsGwbSikg2EGcq0qQ3ZsUcJHySsHFpjeggUqqUo3zA5MYi-eFXWE3saTfjSvzs7NuY6RxJfFQMF33h4GJWaQ6PnD.cHPDkE-hreYNZlyx8krv4Uwh.-PwRsuTNvw-.ugy6sKBfFOGMG4SP5oTGiinEXJsRz5uKDJQt801eTvXpGbUxbcTbigyULfNNXkcxUOGhEaE07uJ5BhSQkzgNRaKKSnwJ8kh5HD2935qkC5rayZxH8OxFuUCRXQzA637WyH0WC6NmoXqyT5t-gsRPQMHVhz4Hlqz1g0zqLY0GINWxCWgcSAJTroddgOmqgri3HcEGA3hO96hPJnbfyKDjjcY25DdxhpQ2Sw04HyD6eygDOyVwqkryG2MZbGu01CeyMHGMGQPnu67m7R17s2.9tq-kzBx1kClwsSHBmWXl-9dzur9fjGi6B0-.vBtMPYuenxPMA6fFfsnoYuPhnKgaMRe07dXzN3I5Rx09NO5KjELIhWLdZ4ASfbYyYII2sfHj-tNxOTS8-s7irtLsxLxMPjuNHhOJjte0ArUgBzftE5k61qNOJqDLSGF6BFeXArlAlENuyvaEc47yxMVLeff6zuKu0uzEvG0C5Tt9eY7PTMXnh7fluEWOKgX5Tmzve6X9AHGOSGSMWRpTjoFlQNjj3CXDZBWfrNSrYSiOuqTIRzQw9tdoVk.MxeeHt-W4RYDsod10enHXzaCK6nBvol7-Fpka-83l-IxCyeju-tlu-s7irtLsxLxHSGbsd.kvu5935g8fanc6u7LsQh7GfcbukyFx1mxhTVxAMhxN0lPtGv3GUVt8GYRZeKd.kiVN4jsl85yIG25PcapPcUxdYMMshwC4p7JHDf6mqPBYepXg5cuO7pI.3qS&v=4&ap=4&rp=4&idx=18","https://cbu01.alicdn.com/img/ibank/O1CN01CX9Hg51uDQKQsBa24_!!2209401876003-0-cib.jpg","109","83.15%","89.72%","95.37%","0.92%","0%","","4.0","55%","4.0","2.0","5.0","5.0","4.0","一人有限责任公司","4年","生产厂家","广东 深圳市龙岗区 深圳市龙岗区","中国广东深圳龙岗区平湖街道平湖社区湖新街88号大皇公工业区第6栋C栋101","18824291207","5000","2020/07/22","8000m²","51 - 100 人"
"深圳市万霆科技有限公司","跨境产品 pro4蓝牙耳机 mini pro5蓝牙耳机 无线双耳运动 i12耳机","¥10.00","https://detail.1688.com/offer/678037600717.html","https://cbu01.alicdn.com/O1CN01ctv5rs1Eh047pTwe6_!!2204176910382-0-cib.jpg","41","89.47%","89.47%","51.16%","0%","0%","","4.0","65%","4.0","0.0","5.0","5.0","2.0","一人有限责任公司","5年","生产厂家","广东 深圳市福田区 深圳市福田区","中国广东深圳福田区华强北街道福强社区华发北路5号龙胜手机市场1层1号1D198","13590608297","0","2019/06/25","3000m²","51 - 100 人"
"深圳市拓峰科技有限公司","尚营现货TWS双耳5.0蓝牙耳机入耳式超长续航降噪立体声蓝牙耳机","¥18.81","https://detail.1688.com/offer/674258959570.html","https://cbu01.alicdn.com/O1CN01EWg6552ItbalPsk6N_!!3398959344-0-cib.jpg","1212","94.14%","94.16%","91.95%","0.08%","0%","实力工厂","5.0","49%","3.0","3.0","4.0","4.0","4.5","有限责任公司","7年","经销批发","广东 深圳市宝安区 深圳市宝安区","中国广东深圳光明区公明街道李松蓢社区第一工业区第92号第1栋302","18680371565","16000","2017/04/11","","5 - 10 人"
"广州九和包装制品有限公司","数据线包装盒充电器蓝牙耳机数码产品纸盒电子产品包装盒彩盒","¥0.29","https://detail.1688.com/offer/641520155128.html","https://cbu01.alicdn.com/O1CN010DRiJ620tuiU6aB1q_!!2210556236908-0-cib.jpg","44","66.67%","52%","93.04%","0%","0%","","5.0","44%","5.0","5.0","3.0","5.0","4.0","一人有限责任公司","4年","生产厂家","广东 广州市白云区 广州市白云区","中国广东广州白云区机场路118-122、124-164、166-182号广州市白云区怡发商业综合批发广场二楼A017号商铺","18924180261","5000","2020/09/20","5000m²","51 - 100 人"
"深圳市罗湖区笋岗街道远想电子商行","礼品单耳机马卡龙inpods12蓝牙耳机i12 i9s二代马卡龙无线蓝牙耳","¥8.80","https://detail.1688.com/offer/595628381639.html","https://cbu01.alicdn.com/O1CN01kYHMRk2F24VrBNJWK_!!2201413578821-0-cib.jpg","341","97.33%","94.91%","63.18%","0.29%","0%","","4.0","67%","3.0","3.0","4.0","5.0","2.5","个体经营","5年","生产厂家","广东 深圳市 深圳市","中国广东深圳罗湖区笋岗街道田心社区宝岗路田心村60号602","13502482127","10000","2019/03/14","100m²","101 - 200 人"
"东莞市塘厦创听云电子经营部(个体工商户)","跨境i7蓝牙耳机长续航tws设计立体声稳定实用便携低延迟快充学生","¥3.80","https://detail.1688.com/offer/775686095949.html","https://cbu01.alicdn.com/O1CN01KTnVy91CfVhybV7Du_!!2217515660108-0-cib.jpg","1","0%","0%","0%","0%","0%","","5.0","0%","5.0","5.0","5.0","5.0","5.0","个体经营","1年","生产厂家","广东 东莞市 东莞市","中国广东东莞塘厦镇高裕南路193号骏景高尔夫花园22栋708房","18649039821","3000","2024/02/20","1500m²","101 - 200 人"
"深圳市百印通包装制品有限公司","2代中性通用耳机盒天地盖包装盒二代三代蓝牙耳机终端包装盒定制","¥1.10","https://dj.1688.com/ci_bb?a=15291&e=M8V4ptT8gwb1XK7ihZF15y4nwmP591VKJC7lhcHyCQ9SK177XwocpgPg2lpQm2T63-v3ffwi8OqT12awkBpaYXrUAODL0nUuaJTFy71nWrqhSVKCDdtNLaQ12IV8K5TWMocrOzeW2IWtSR-lZ4YShgRs4dA4GOjyzDU2eSb1OES8E-WdZedbhnpvrTZsexbZicDbxYXZyipszUaYi.cixEHYJb9Uzz4DdRi-87-zilUrZzY11qxjd4zAqBoDkATLKu5c5LKACv-ztjbIOZR1cLbOWtfRTdB3zNsOtrGlkB67JTSwbHd9vRjfHVW-inRmFnDH.R.0yOWRq2g8aXSRRhs6lD4xrewhopVq-wxHmQLuIERLkhn99I1pxTh.tLGQGLe1BpBcZAaInm8Qx39QiuSXMqfya45ZkrjCVYXHnXDvMGh7uMYTtbvjPHuz2h.0nvc7V68pbExByAjaADDenrK8D8BKuSDj-2JJdnkX.QhHNBFB0D1G2Purm.R1.qPU6vUkP0sDfExw.RaMsGwbSikg2EGcq0qQ3ZsUcJHySsHFpjeggUqqUo3zA5MYi-eFXWE3saTfjSvzs7NuY6RxJfFQMF33h4GJWaQ6PnD.cHPDkE-hreYNZlyx8krv4Uwh.-PwRsuTNvw-.ugy6sKBfFOGMG4SP5oTGiinEXJsRz5uKDJQt801eTvXpGbUxbcTbigyULfNNXkcxUOGhEaE07uJ5BhSQkzgNRaKKSnwJ8kh5HD2935qkC5rayZxH8OxFuUCRXQzA637WyH0WC6NmoXqyT5t-gsRPQMHVhz4Hlqz1g0zqLY0GINWxCWgcSAJTroddgOmqgri3HcEGA3hO96hPJnbfyKDjjcY25DdxhpQ2Sw04HyD6eygDOyVwqkryG2MZbGu01CeyMHGMGQPnu67m7R17s2.9tq-kzBx1kClwsSHBmWXl-9dzur9fjGi6B0-.vBtMPYuenxPMA6fFfsnoYuPhnKgaMRe07dXzN3I5Rx09NO5KjELIhWLdZ4ASfbYyYII2sfHj-tNxOTS8-s7irtLsxLxMPjuNHhOJjte0ArUgBzftE5k61qNOJqDLSGF6BFeXArlAlENuyvaEc47yxMVLeff6zuKu0uzEvG0C5Tt9eY7PTMXnh7fluEWOKgX5Tmzve6X9AHGOSGSMWRpTjoFlQNjj3CXDZBWfrNSrYSiOuqTIRzQw9tdoVk.MxeeHt-W4RYDsod10enHXzaCK6nBvol7-Fpka-83l-IxCyeju-tlu-s7irtLsxLxHSGbsd.kvu5935g8fanc6u7LsQh7GfcbukyFx1mxhTVxAMhxN0lPtBwyAs7aq0NxTxSviObtBrvTh161fGTYqsapPcUxdYMMshwC4p7JHDf6mqPBYepXg5cuO7pI.3qS&v=4&ap=3&rp=3&idx=12","https://cbu01.alicdn.com/img/ibank/O1CN01RLaVbU1uDQKIsE2aT_!!2209401876003-0-cib.jpg","109","83.15%","89.72%","95.37%","0.92%","0%","","4.0","55%","4.0","2.0","5.0","5.0","4.0","一人有限责任公司","4年","生产厂家","广东 深圳市龙岗区 深圳市龙岗区","中国广东深圳龙岗区平湖街道平湖社区湖新街88号大皇公工业区第6栋C栋101","18824291207","5000","2020/07/22","8000m²","51 - 100 人"
"深圳市成兴印刷有限公司","通用i12包装盒子TWS无线蓝牙入耳式苹果耳机包装二代三代耳机包装","¥0.70","https://detail.1688.com/offer/618960144816.html","https://cbu01.alicdn.com/img/ibank/16199738507_92937057.jpg",,"0%","0%","17.07%","0%","0%","","4.0","0%","5.0","5.0","3.0","5.0","","有限责任公司","13年","生产厂家","广东 深圳市 深圳市","中国广东深圳龙华新区观澜桂花社区新石桥街南巷8号一层东","13923745194","5000","2010/10/26","10000m²","201 - 300 人"
"深圳市华铭裕科技有限公司","跨境爆款M10蓝牙耳机M19 F9-5 M90Pro M90max M88plusTWS触摸数显","¥6.90","https://detail.1688.com/offer/763273220995.html","https://cbu01.alicdn.com/O1CN01pFDYC41qXLGGqnGNU_!!2212444405505-0-cib.jpg","73","100%","100%","94.46%","0%","0%","","4.0","50%","4.0","2.0","3.0","5.0","5.0","一人有限责任公司","3年","","广东 深圳市 深圳市","中国广东深圳福田区华强北街道荔村社区兰天路15号桑达工业区409栋2层2019","15815143966","10000","2020/06/16","",""
"深圳南忆科技有限公司","华强北pro4超长续航 pro6双耳触控电竞真无线tws蓝牙耳机跨境","¥12.00","https://detail.1688.com/offer/600949125075.html","https://cbu01.alicdn.com/O1CN010wKS8P1MGuZOg6fv3_!!4101411408-0-cib.jpg","316","99.65%","96.04%","92.72%","0.95%","0%","","4.0","30%","4.5","2.0","5.0","5.0","4.0","有限责任公司","5年","生产厂家","广东 深圳市宝安区 深圳市宝安区","中国广东深圳宝安区航城街道黄田社区黄田村内工业区29号F2-031","13531409006","10000","2018/07/12","300m²","11 - 50 人"
