"ชื่อร้าน","ชื่อผลิตภัณฑ์","ราคา","ลิงค์ผลิตภัณฑ์","ลิงค์รูปภาพ","จำนวนคำสั่งชำระเงินใน 30 วันที่ผ่านมา","อัตราการฟื้นตัว 48H ในช่วง 30 วันที่ผ่านมา","อัตราประสิทธิภาพ 48H ในช่วง 30 วันที่ผ่านมา","อัตราการตอบกลับ 3 นาทีในช่วง 30 วันที่ผ่านมา","อัตราการคืนเงินที่มีคุณภาพใน 30 วันที่ผ่านมา","อัตราการโต้แย้งใน 30 วันที่ผ่านมา","การรับรองความแข็งแกร่ง 1688","บริการทั่วไป","อัตราผลตอบแทน","แลกเปลี่ยนประสบการณ์","ประสบการณ์ที่มีคุณภาพ","ความตรงต่อเวลาของโลจิสติกส์","การระงับข้อพิพาท","ที่ปรึกษาการจัดซื้อจัดจ้าง","ลักษณะการลงทะเบียน","ช่วงเข้า","รูปแบบธุรกิจ","ที่ตั้ง","ที่อยู่","ข้อมูลติดต่อ","ระยะขอบ","ที่จัดตั้งขึ้น","พื้นที่องค์กร","จำนวนพนักงาน"
"佛山市南海区诚奇华数码产品商行","适用苹果12promax镜头钢化玻璃保护膜iphone12摄像头13全包贴膜","¥0.50","https://detail.1688.com/offer/668544651657.html","https://cbu01.alicdn.com/img/ibank/20400174003_330291021.jpg","414","95.71%","59.43%","72.14%","0.97%","0%","","4.0","38%","3.5","2.0","3.0","5.0","3.0","私营独资企业","4年","","广东 佛山市南海区 佛山市南海区","中国广东佛山南海区桂城街道季华东路27号丽日广场6座812室之三(住所申报)","","10000","2021/01/03","",""
"东莞雅阁数码科技有限公司","手机挂绳夹片垫片挂片结实背贴万能固定贴片卡夹壳防丢连接片卡片","¥1.30","https://dj.1688.com/ci_bb?a=29291&e=t5tr4UG.iF2oFCMpNYlHPyzws.DkLv9LJC7lhcHyCQ9SK177XwocpgPg2lpQm2T63-v3ffwi8OqQKUb-H-zClsn8qdW87DyWL2o30ud0HViqLASuyrv5g6Q12IV8K5TWA4ChkDHuZIceJmYGDbauyXmQzrwya9i8GaRh3dM73uu8E-WdZedbhnpvrTZsexbZicDbxYXZyipsRGCGJvgAnqLg9paCVwZbIM0qiRg0ExC6-DMcvkqHlsrOilpxMS0V8xNw9S46T3lCHwQ4XYQ3GrbOWtfRTdB3MH2i2P1jAVpttvjcOhkg1.YucW5SWtYIS45lxBaE8HnaAnwX72LOaxs6lD4xrewhopVq-wxHmQLuIERLkhn99I1pxTh.tLGQGLe1BpBcZAaInm8Qx39QiltnOJrRVuDojzKuWsWSDOEncjVhecClYxRvWO.F0cLPnvc7V68pbEw4GuZ09mFO3u-FwzrtGNNy-2JJdnkX.QhHNBFB0D1G2BIWg-T6-N0.hAguWiAxiPawtILCfwzDjFfXWOpktEDtVxzGj-wesoYeGPTING17LdcrCdIW6LHTA4cmBwHGVnt59VD-tUtrFGtgxm5BSSkNvsnKZIdiMDPV2c6v4q7lgSehzNEsXYJ1mth3H0rTEclMiCVL2FhExYI8qHeo0XviD6sDBkGsaPJE9qaxoXNkAMRn59gvUpucPPIimlzGVhuDoyJv06HrprOzzohsJTUdy1sFAwRJq.63ITVKyG7TuTEMIcoCuaIFrbwhMvVM5bfR4Gxg.CGIQMUQ-Pt-tf0RNZp9iIE4rFirZ2RaMQyHauVhpf1TK7CGP8sBK4Uqq9fn.noB71yGIyMvErs1YEMtJjD1vZHPC7yKk-5tGhj8WmAvdsdMQymZLSZEeJwgMCJwaTqT1hJovjqNSkbij3Cs2n4jTc.HLO8.aRZ7XI-sjOfELOalLGm.YFQCjhP20iARhfcf7VxAFw9cLE34.jP8SSshDY0.pP4OaVK3gCNpwqQSuF2AYPxBq2gnZDGKP8uIfbX12dJUcah-Ql5b3.et3anJpVWzSiIngdz0P78lbs3PBXEyExvby2USfiZjBUI5xhyF5OhYYTEU3mUql2kzDDvLPDHsmgW-aUbOmeyCPYBdUJJBz0OHzc8FcTITG9sctBi2CLiylQtFThomG1QJPnFV27XF8EqGiPpW1EHYFBGsje6KbktTBAyxrXuoxTZHx4v7OtnC2YfHPM89EQe6z9m9EkUzgUi6cfNs8KJwJr-pePxIdnltWXjMFfGx8by0YHAYpPq9.r28v.IFxnT9mYkHOvkekyHhZ1QR5Fwtewgzt6nQQLX-Cacv2ZcwFP0Udqf0Ck-vON23CNHOjHJjiUWU2t19VMM_&v=4&ap=4&rp=4&idx=18","https://cbu01.alicdn.com/img/ibank/O1CN01XEfhct2FZ30OvKUhX_!!2213170438893-0-cib.jpg","3993","92.38%","92.43%","99.56%","0.03%","0%","品牌","5.0","54%","3.0","4.0","4.0","5.0","4.5","有限责任公司(自然人投资或控股)","3年","生产厂家","广东 东莞市 东莞市","中国广东东莞塘厦镇浦龙路199号7号楼402室","13829256310","16000","2019/08/22","2500m²","51 - 100 人"
"佛山市南海区诚奇华数码产品商行","适用苹果15pro镜头膜11promax保护盖13mini/13promax摄像头保护膜","¥3.09","https://detail.1688.com/offer/661535761073.html","https://cbu01.alicdn.com/O1CN01gtkvN81r3On0Z4EvI_!!2210589685575-0-cib.jpg","414","95.71%","59.43%","72.14%","0.97%","0%","","4.0","38%","3.5","2.0","3.0","5.0","3.0","私营独资企业","4年","","广东 佛山市南海区 佛山市南海区","中国广东佛山南海区桂城街道季华东路27号丽日广场6座812室之三(住所申报)","","10000","2021/01/03","",""
"东莞市旷视光电有限公司","iPhone14pro镜头膜 丝印透明玻璃膜苹果13promax摄像头钢化膜适用","¥0.38","https://detail.1688.com/offer/714363072867.html","https://cbu01.alicdn.com/O1CN01gzSMBW1T8qpsCO88a_!!2202160082338-0-cib.jpg","7","0%","0%","90%","0%","0%","","4.0","0%","5.0","5.0","0.0","5.0","4.0","有限责任公司(自然人投资或控股)","4年","生产厂家","广东 东莞 东莞市","中国广东东莞长安镇乌沙社区兴发南路东一街47号7楼A区","13828881769","10000","2018/05/14","4000m²","51 - 100 人"
"东莞市唯酷电子科技有限公司","iPhone14pro镜头膜丝印透明玻璃膜苹果13promax摄像头钢化膜15pro","¥0.38","https://detail.1688.com/offer/712144456076.html","https://cbu01.alicdn.com/O1CN01OCyhsJ1t7BOoiwOcJ_!!2215503295854-0-cib.jpg","363","73.78%","83.15%","86.65%","0.28%","0.76%","","5.0","56%","4.0","5.0","4.0","5.0","5.0","有限责任公司(自然人投资或控股)","2年","生产厂家","广东 东莞市 东莞市","中国广东东莞南城街道众利路84号5栋303室","","3000","2023/03/01","3300m²","101 - 200 人"
"东莞市常平顺杰电子商行","适用苹果14镜头膜13ProMax钢化玻璃12一体式iPhone15摄像头保护膜","¥2.76","https://detail.1688.com/offer/729678330987.html","https://cbu01.alicdn.com/O1CN01dyZEJM2D9HYj8cS3Y_!!2215529618566-0-cib.jpg","902","97.97%","97.97%","89.46%","0%","0%","","5.0","57%","3.0","4.0","3.0","5.0","4.0","个体经营","1年","","广东 东莞市 东莞市","中国广东东莞常平镇榕戴路东二巷1号201房","18929166255","2995","2023/03/07","",""
"深圳市南山区凯斯捷电子商行","适用于苹果15PRO后摄像头保护膜iphone13全覆盖超高清手机镜头膜","¥1.43","https://detail.1688.com/offer/614512514512.html","https://cbu01.alicdn.com/img/ibank/14028071727_2015264337.jpg","11591","92.27%","92.5%","75.46%","0.06%","0%","","4.0","61%","2.0","4.0","4.0","5.0","3.0","个体经营","10年","生产厂家","广东 广州市海珠区 广州市海珠区","中国广东深圳南山区沙河街道沙河路71号101","13435688876","9934","2014/08/26","200m²","5 - 10 人"
"深圳市和顺升科技有限公司","适用苹果15点钻镜头膜保护膜全包覆盖镶钻14镜头膜保护圈盖镜头贴","¥0.36","https://dj.1688.com/ci_bb?a=29291&e=dDYxHEwTqtCoFCMpNYlHPyzws.DkLv9LJC7lhcHyCQ9SK177XwocpgPg2lpQm2T63-v3ffwi8OrvzuRz5Ngy9mnMa-LQO9fTz8ktAdFKCCMKQ1bYtg00u6Q12IV8K5TWA4ChkDHuZIceJmYGDbauydzMDw3OXG7tKZ9-IQTu4KC8E-WdZedbhnpvrTZsexbZicDbxYXZyirg6PVeIe2873WxUtE1rwRzkJwo.12piHJYWHdyM8fnEDoLQIyzwH7ddn-iwjjhVTTJG5L3.m1zo62SIYb1L-bo9fWkp1p3dKtuAOJsSKlAXuc7FN-YzFKjWuCauYtKLKy3PR1sgnBxHU9yzUOM4mMhovygrklXui4p1GkgP1O7aAuYyD5.Vow9Yt1WjWvI1UZ5u5rXWoqf.0G4MJ8PxEmm67peHgzqag718ibZyMQv.enOwvw9Kth5xHzrfWAoZcb3CdosxjE2Klh1tc8JMmnPtzFXdmcaA.sTWliDui5BwsaU616nSoGEhIyWe5hwvOCrvFTSxTEfwz1hl01w-d3If6T-EfspVjuE.U0Bb80Rro78WFONUFC8zM3RUlL1zyy4KXvEM73Ba84KhdAkBE.F37UQ7osvWpsCViiQoUYpNCP0IboNNzZpqwPXY5.Oe8GK39fdZsNqwl.GeIY5EUe1V9cyt9eZ4k.pMfzmZNFKSlfXMrfXmeJP-wG1eo.ulnK358z9fNOVutnHYt-e0Slg2INaWmrfU4rWewN224Togs3ICaE0g9JLvNu3vkNqOj.CUxnEE2iavFfe4Su2ZLhrD5raElcQ9DXV6rx7T-7N8c9u9sUrI8dTScDGUkOvzB95nKY20EMi.XyWL3t544qIweQasmg7kMGTlzgByx1Bl3hkM7Tid9V5hlSX0VPLFZgtgw-nqqH3D5.8LZyujfdn2VeauQpkNql2doIYNLAZUM8OUj6XgAr7fbA7orp7FWqFxfDsyV5r4uBPyZtvkfdurmkotNp.fKFd830AdL3vht2pyaVVs0oioceiwUN0HDnNzwVxMhMb2xpOqVJWmhnz9ywanG8p6zS1mC9t9mKkwDqzn4eA.Knr0AgsHrQpXpsoPI4VFhzHOs3PBXEyExvbqRd7Abow74ELRU4aJhtUCT5xVdu1xfBKc2LbJW15GmQyWv3XDwzmwoBdUJJBz0OHzc8FcTITG9vFiNRkj450f.csGpxvKes0uDY0v.a3GeMzqwCMwdgdGM2Py6AkNlDt0p-b3Hx9K2LUzJYCiz3X5MYcUHF5CT1k4nQjePxouV9T44rEaNCEYOGVH1j0sfSAy0i-oS.5LLS2fZYZ.YlVYp84DIFrG.ueoyoPsaVn1KmHZ-6mi8M5NyVpoaTsRD5VDZg7WbpG.UY_&v=4&ap=3&rp=3&idx=12","https://cbu01.alicdn.com/img/ibank/O1CN01LLyhkE1ZUGyin9VOH_!!2207855933197-0-cib.jpg","1109","89.78%","89.87%","86.22%","0%","0%","","4.0","55%","4.0","2.0","3.0","5.0","1.5","一人有限责任公司","4年","生产厂家","广东 东莞市 东莞市","中国广东深圳宝安区福海街道桥头社区宝安大道6301号伟丰大厦910","17665378416","10000","2013/12/08","4000m²","101 - 200 人"
"深圳市罗菲尼科技有限公司","适用iPhone11镜头膜苹果11promax全包覆盖9D镜头超薄高清镜头贴","¥0.86","https://detail.1688.com/offer/615427760013.html","https://cbu01.alicdn.com/img/ibank/14492705135_976518575.jpg","817","92.29%","84.69%","71.98%","0%","0%","","5.0","51%","3.5","5.0","4.0","5.0","3.5","一人有限责任公司","4年","","广东 深圳市 深圳市","中国广东深圳福田区华强北街道荔村社区振兴路120号赛格科技园2栋3A01","13417342412","10000","2015/08/02","",""
"深圳市博凡奇电子科技有限公司","适用苹果14 iPhone 13 12 11 pro max 绿版全覆盖镜头膜 一体保护","¥1.90","https://detail.1688.com/offer/681562226665.html","https://cbu01.alicdn.com/O1CN01tQ9jdW1KXHMMJXByR_!!2208782391173-0-cib.jpg","2503","99.96%","99.96%","81.87%","0.28%","0%","","5.0","48%","4.5","4.0","4.0","5.0","4.0","有限责任公司","4年","经销批发","广东 深圳市福田区 深圳市福田区","中国广东深圳福田区华强北街道振华路深纺大厦C座五楼东5111","13410006360","10000","2016/04/19","","11 - 50 人"
